impl_id,function,seq,op,reg_name,reg_addr,value_expr,value_num,mask,wait_on,wait_bit,loop_count,source_form,source_file,source_line,#,confidence,basis
evt-v20x-iap,FLASH_ROM_WRITE,14,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1239,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1239)
evt-v20x-iap,FLASH_ROM_ERASE,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1060,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1060)
evt-v20x-iap,FLASH_ROM_ERASE,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1061,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1061)
evt-v20x-iap,FLASH_ROM_ERASE,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1064,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1064)
evt-v20x-iap,FLASH_ROM_ERASE,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1065,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1065)
evt-v20x-iap,FLASH_ROM_ERASE,4,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1165,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1165)
evt-v20x-iap,FLASH_ROM_ERASE,5,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,1166,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L1166)
evt-v20x-iap,FLASH_Unlock,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,88,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L88)
evt-v20x-iap,FLASH_Unlock,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,89,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L89)
evt-v20x-iap,FLASH_Lock,0,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c,115,#,single-source,evt:CH32V20x/EVT/EXAM/SRC/Peripheral/src/ch32v20x_flash.c(L115)
evt-v30x-iap,FLASH_Unlock_Fast,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,821,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L821)
evt-v30x-iap,FLASH_Unlock_Fast,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,822,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L822)
evt-v30x-iap,FLASH_Unlock_Fast,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,825,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L825)
evt-v30x-iap,FLASH_Unlock_Fast,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,826,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L826)
evt-v30x-iap,FLASH_Lock_Fast,0,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,838,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L838)
evt-v30x-iap,FLASH_ProgramPage_Fast,0,set-bits,FLASH_CTLR,0x40022010,CR_PAGE_PG,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,898,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L898)
evt-v30x-iap,FLASH_ProgramPage_Fast,1,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,899,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L899)
evt-v30x-iap,FLASH_ProgramPage_Fast,2,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,901,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L901)
evt-v30x-iap,FLASH_ProgramPage_Fast,3,loop-begin,,,size,,,,,size,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,904,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L904)
evt-v30x-iap,FLASH_ProgramPage_Fast,4,write,FLASH_BUF,,*(uint32_t *)Page_Address = *(uint32_t *)pbuf;,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,906,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L906)
evt-v30x-iap,FLASH_ProgramPage_Fast,5,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,910,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L910)
evt-v30x-iap,FLASH_ProgramPage_Fast,6,set-bits,FLASH_CTLR,0x40022010,CR_PG_STRT,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,914,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L914)
evt-v30x-iap,FLASH_ProgramPage_Fast,7,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,915,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L915)
evt-v30x-iap,FLASH_ProgramPage_Fast,8,clear-bits,FLASH_CTLR,0x40022010,~CR_PAGE_PG,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,917,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L917)
evt-v30x-iap,FLASH_ErasePage_Fast,0,set-bits,FLASH_CTLR,0x40022010,CR_PAGE_ER,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,854,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L854)
evt-v30x-iap,FLASH_ErasePage_Fast,1,write,FLASH_ADDR,0x40022014,Page_Address,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,855,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L855)
evt-v30x-iap,FLASH_ErasePage_Fast,2,set-bits,FLASH_CTLR,0x40022010,CR_STRT_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,856,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L856)
evt-v30x-iap,FLASH_ErasePage_Fast,3,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,857,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L857)
evt-v30x-iap,FLASH_ErasePage_Fast,4,clear-bits,FLASH_CTLR,0x40022010,~CR_PAGE_ER,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,859,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L859)
evt-v30x-iap,FLASH_ROM_WRITE,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1191,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1191)
evt-v30x-iap,FLASH_ROM_WRITE,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1192,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1192)
evt-v30x-iap,FLASH_ROM_WRITE,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1195,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1195)
evt-v30x-iap,FLASH_ROM_WRITE,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1196,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1196)
evt-v30x-iap,FLASH_ROM_WRITE,4,set-bits,FLASH_CTLR,0x40022010,CR_PAGE_PG,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1199,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1199)
evt-v30x-iap,FLASH_ROM_WRITE,5,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1200,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1200)
evt-v30x-iap,FLASH_ROM_WRITE,6,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1202,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1202)
evt-v30x-iap,FLASH_ROM_WRITE,7,loop-begin,,,size,,,,,size,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1205,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1205)
evt-v30x-iap,FLASH_ROM_WRITE,8,write,FLASH_BUF,,*(uint32_t *)StartAddr = *(uint32_t *)pbuf;,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1207,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1207)
evt-v30x-iap,FLASH_ROM_WRITE,9,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1211,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1211)
evt-v30x-iap,FLASH_ROM_WRITE,10,set-bits,FLASH_CTLR,0x40022010,CR_PG_STRT,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1215,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1215)
evt-v30x-iap,FLASH_ROM_WRITE,11,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1216,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1216)
evt-v30x-iap,FLASH_ROM_WRITE,12,clear-bits,FLASH_CTLR,0x40022010,~CR_PAGE_PG,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1218,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1218)
evt-v30x-iap,FLASH_ROM_WRITE,13,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1221,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1221)
evt-v30x-iap,FLASH_ROM_WRITE,14,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1222,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1222)
evt-v30x-iap,FLASH_ROM_ERASE,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1043,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1043)
evt-v30x-iap,FLASH_ROM_ERASE,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1044,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1044)
evt-v30x-iap,FLASH_ROM_ERASE,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1047,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1047)
evt-v30x-iap,FLASH_ROM_ERASE,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1048,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1048)
evt-v30x-iap,FLASH_ROM_ERASE,4,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1148,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1148)
evt-v30x-iap,FLASH_ROM_ERASE,5,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,1149,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L1149)
evt-v30x-iap,FLASH_Unlock,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,79,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L79)
evt-v30x-iap,FLASH_Unlock,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,80,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L80)
evt-v30x-iap,FLASH_Lock,0,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c,106,#,single-source,evt:CH32V307/EVT/EXAM/SRC/Peripheral/src/ch32v30x_flash.c(L106)
evt-v407-iap,FLASH_Unlock_Fast,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,715,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L715)
evt-v407-iap,FLASH_Unlock_Fast,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,716,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L716)
evt-v407-iap,FLASH_Unlock_Fast,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,719,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L719)
evt-v407-iap,FLASH_Unlock_Fast,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,720,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L720)
evt-v407-iap,FLASH_Lock_Fast,0,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,732,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L732)
evt-v407-iap,FLASH_ProgramPage_Fast,0,set-bits,FLASH_CTLR,0x40022010,CR_PAGE_PG,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,771,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L771)
evt-v407-iap,FLASH_ProgramPage_Fast,1,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,772,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L772)
evt-v407-iap,FLASH_ProgramPage_Fast,2,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,774,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L774)
evt-v407-iap,FLASH_ProgramPage_Fast,3,loop-begin,,,size,,,,,size,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,777,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L777)
evt-v407-iap,FLASH_ProgramPage_Fast,4,write,FLASH_BUF,,*(uint32_t *)Page_Address = *(uint32_t *)pbuf;,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,779,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L779)
evt-v407-iap,FLASH_ProgramPage_Fast,5,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,783,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L783)
evt-v407-iap,FLASH_ProgramPage_Fast,6,set-bits,FLASH_CTLR,0x40022010,CR_PG_STRT,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,787,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L787)
evt-v407-iap,FLASH_ProgramPage_Fast,7,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,788,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L788)
evt-v407-iap,FLASH_ProgramPage_Fast,8,clear-bits,FLASH_CTLR,0x40022010,~CR_PAGE_PG,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,790,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L790)
evt-v407-iap,FLASH_ROM_WRITE,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1020,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1020)
evt-v407-iap,FLASH_ROM_WRITE,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1021,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1021)
evt-v407-iap,FLASH_ROM_WRITE,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1024,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1024)
evt-v407-iap,FLASH_ROM_WRITE,3,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY2,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1025,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1025)
evt-v407-iap,FLASH_ROM_WRITE,4,set-bits,FLASH_CTLR,0x40022010,CR_PAGE_PG,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1028,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1028)
evt-v407-iap,FLASH_ROM_WRITE,5,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1029,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1029)
evt-v407-iap,FLASH_ROM_WRITE,6,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1031,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1031)
evt-v407-iap,FLASH_ROM_WRITE,7,loop-begin,,,size,,,,,size,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1034,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1034)
evt-v407-iap,FLASH_ROM_WRITE,8,write,FLASH_BUF,,*(uint32_t *)StartAddr = *(uint32_t *)pbuf;,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1036,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1036)
evt-v407-iap,FLASH_ROM_WRITE,9,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_WR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1040,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1040)
evt-v407-iap,FLASH_ROM_WRITE,10,set-bits,FLASH_CTLR,0x40022010,CR_PG_STRT,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1044,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1044)
evt-v407-iap,FLASH_ROM_WRITE,11,wait,FLASH_STATR,0x4002200c,,,,FLASH_STATR,SR_BSY,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1045,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1045)
evt-v407-iap,FLASH_ROM_WRITE,12,clear-bits,FLASH_CTLR,0x40022010,~CR_PAGE_PG,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1047,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1047)
evt-v407-iap,FLASH_ROM_WRITE,13,set-bits,FLASH_CTLR,0x40022010,CR_FLOCK_Set,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1050,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1050)
evt-v407-iap,FLASH_ROM_WRITE,14,set-bits,FLASH_CTLR,0x40022010,CR_LOCK_Set,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,1051,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L1051)
evt-v407-iap,FLASH_ROM_ERASE,0,write,FLASH_KEYR,0x40022004,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,911,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L911)
evt-v407-iap,FLASH_ROM_ERASE,1,write,FLASH_KEYR,0x40022004,FLASH_KEY2,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,912,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L912)
evt-v407-iap,FLASH_ROM_ERASE,2,write,FLASH_MODEKEYR,0x40022024,FLASH_KEY1,,,,,,c-sdk,CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c,915,#,single-source,evt:CH32V407/EVT/EXAM/SRC/Peripheral/src/ch32v4x7_flash.c(L915)
